date,year,aircraft_type,category,manoeuvre,fit,mac,loc,fio,obstacle,enviro,weather,bird_strike,structural,mechanical,incapacitation,event_name,practice,air_race,demo,demo_prac,flypast,flypast_prac,photo_opp,race_practice,aero_comp,flight_test,military,civilian,formation_team,drone_show,pilot_error,pilot_killed,pilot_injured,crew_kill,crew_inj,pax_kill,pax_inj,spec_kill,spec_inj,pub_kill,pub_inj,para_killed,para_inj,fatalities,casualties,location,country,remarks,contributing_factor,man_factor,machine_factor,medium_factor,mission_factor,management_factor,continent
1992-10-22,1992,Candair CT-114 Tutor,Trainer Jet,Aerobatics Unknown,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Quebec,Canada,,,1,0,0,0,0,
1992-11-20,1992,Bede BD-5J,Experimental Homebuilt,Landing,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Auckland,New Zealand,,,0,1,0,0,0,
1992-11-21,1992,Sopwith SE 5 Camel,Vintage Fighter Propeller,Landing,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Mangere,New Zealand,,,0,0,1,0,0,
1993-04-22,1993,Avions Marcel Dassault Mirage 2000B,Fighter Jet,Cuban 8,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Dijon,France,Close call,,1,0,0,0,0,
1993-05-02,1993,North American F-86E Sabre,Vintage Fighter Jet,Loop,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,California,USA,Loop,,1,0,0,0,0,
1993-05-09,1993,Yakolev 52,Vintage Trainer Propeller,Aerobatics Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,18.0,20.0,0.0,0.0,0.0,0.0,2,2,Urals,Russia,,,1,0,0,0,0,
1993-06-10,1993,Dassault Breguet Alphajet,Trainer Jet,Inverted Flypast,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Rome,Italy,Inverted Flypast,,0,1,0,0,0,
1993-06-15,1993,Extra 300L,Sport Aerobatic,Spin,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Iquique,Chile,,,1,0,0,0,0,
1993-06-26,1993,Boeing PT-17 Stearman,Vintage Trainer Propeller,Roll,0,0,0,0.0,0,0,0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,San Francisco,USA,Roll,Medical,0,0,0,0,0,
1993-06-27,1993,Douglas A-26B ,Vintage Bomber Propeller,Takeoff,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Illinois,USA,,,0,1,0,0,0,
1993-07-24,1993,Mikoyan MiG-29,Fighter Jet,Loop,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Fairford,UK,Loop,Loss of visual,0,0,0,1,0,
1993-07-24,1993,Christen Eagle Parachutist,Sport Aerobatic/Parachutist,Parachuting,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,New Hampshire,USA,Parachutist ,Inadequate crew coordination,0,0,0,1,0,
1993-08-08,1993,Extra 300L,Sport Aerobatic,Aerobatics Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Samtiago,Chile,,,0,0,0,1,0,
1993-08-08,1993,SAAB JAS-39 Gripen,Fighter Jet,High Alpha Fly By,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stockholm,Sweden,High Alpha,Flight Control System,0,1,0,0,0,
1993-08-22,1993,Pitts Special,Sport Aerobatic,Lomcevak,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Illinois,USA,,,1,0,0,0,0,
1993-08-28,1993,Piper J-3 Cub,Vintage Trainer Propeller,Wingover,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Trondelag,Norway,,,1,0,0,0,0,
1993-09-14,1993,Scaled Composites Pond Racer,Racer,Air Race,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Nevada,USA,,Engine fail,0,1,0,0,0,
1993-09-22,1993,Embraer T-27 Tucano,Trainer Propeller,Aerobatics Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Porto Ferreira ,Brazil,,,0,0,0,1,0,
1993-10-02,1993,Aermacchi MB-326M Impala,Trainer Jet,Loop,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Johannesburg,South Africa,,Maintenance,0,1,0,0,0,
1994-02-14,1994,Lockheed Martin F-16C,Fighter Jet,Descent Spiral,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Nevada,USA,Judgement,,1,0,0,0,0,
1994-03-21,1994,Canadair CT-114 Tutor,Trainer Jet,Aerobatics Unknown,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Moose Jaw ,Canada,,,0,1,0,0,0,
1994-04-03,1994,De Havilland DHC-1 Chipmunk,Vintage Trainer Propeller,Split-S,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Wanaka,New Zealand,,,1,0,0,0,0,
1994-05-27,1994,De Havilland DH-82 Tiger Moth,Vintage Trainer Propeller,Takeoff,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,New South Wales,Australia,,Turned back to runway,0,1,0,0,0,
1994-05-27,1994,Yakolev 58,Light Utility Experimental,Approach,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Berlin,Germany,,,1,0,0,0,0,
1994-05-28,1994,Lockheed P-38 Lightning,Vintage Fighter Propeller,Takeoff,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Texas,USA,,Fuel starvation,0,0,0,0,0,
1994-06-11,1994,Canadair T-33 Shooting Star,Vintage Trainer Jet,Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Michigan,USA,,,1,0,0,0,0,
1994-06-24,1994,Boeing B-52 Stratofortress,Bomber Jet,Turning,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,Washington State,USA,Rogue,Undisciplined ,1,0,0,0,0,
1994-06-25,1994,Kitfox,Experimental Homebuilt,Wingover,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Nordland,USA,,,1,0,0,0,0,
1994-09-07,1994,Yakolev Yak-18T,Vintage Fighter Propeller,Inverted Pass,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,White Waltham,UK,,,0,1,0,0,0,
1994-09-09,1994,Sukhoi Su-27 Flanker,Fighter Jet,Landing,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Farnborough,UK,Runway Overrun,FCC instruction,0,0,0,0,0,
1994-09-12,1994,North American P-51D Mustang,Vintage Fighter Propeller,Air Race,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Nevada,USA,,,0,1,0,0,0,
1994-09-18,1994,North American AT-6 Harvard,Vintage Trainer Propeller,Air Race,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Nevada,USA,,Loss of Visual,0,0,0,1,0,
1994-12-18,1994,Dassault Mirage III-BZ,Fighter Jet,Takeoff,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,George ,South Africa,,Jet pipe fire,0,1,0,0,0,
1994-04-15,1994,North American T-6 Harvard,Vintage Trainer Propeller,Landing,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Hamilton,New Zealand,Groundloop,,1,0,0,0,0,
1995-05-01,1995,Embraer T-27 Tucano,Trainer Turbo Propeller,Stall Turn,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,,Brazil,,,1,0,0,0,0,
1995-05-02,1995,Sikorsky S-55,Helicopter,Flypast,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Johannesburg,South Africa,,,0,1,0,0,0,
1995-06-04,1995,Yakolev 52,Vintage Trainer Propeller,Aerobatics Unknown Vertical,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Bacau,Romania,,Spin,0,1,0,0,0,
1995-07-02,1995,North American P-51 Mustang,Vintage Fighter Propeller,Turn,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,New York,USA,,LOC,1,0,0,0,0,
1995-07-19,1995,Pilatus PC-9,Trainer Turboprop,Mirror ,0,1,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Victoria,Australia,,,0,0,0,1,0,
1995-07-20,1995,Fokker DR-1 Replica,Vintage Trainer Propeller,Unknown,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,WIltshire,UK,,,1,0,0,0,0,
1995-08-12,1995,Ronnenberg Berkut,Experimental Homebuilt,Turn Knife Edge,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,California,USA,,Accelerated Stall,1,0,0,0,0,
1995-09-02,1995,Bae Nimrod MR.2P,Maritime Surveillance Jet,Wingover,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,Toronto ,Canada,,,1,0,0,0,0,
1995-09-09,1995,Messerschmitt BF-108 Taifun,Vintage Light Utility,Roll,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Berlin,Germany,Aircraft not cleared for aerobatics,,0,0,0,0,0,
1995-09-16,1995,Northrop F-5E + Lockheed T33,Fighter Jet + Trainer Jet,Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,Mexico City,Mexico,,,0,0,0,1,0,
1995-09-24,1995,Canadair CT-114 Tutor,Trainer Jet,Loop,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,California,USA,,,0,0,1,0,0,
1995-09-28,1995,Martin B-26 Marauder,Vintage Bomber Propeller,Approach,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,Texas,USA,,Currency on type,0,1,0,0,0,
1995-11-08,1995,Pilatus PC-7 Mk II Astra,Trainer Turboprop,Formation Change,0,1,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Langebaanweg ,South Africa,,,0,0,0,1,0,
1996-01-02,1996,Supermarine Spitfire MkXIV,Vintage Fighter Propeller,Takeoff,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Wanaka,New Zealand,,,0,0,0,0,0,
1996-04-16,1996,Hawker Sea Fury,Vintage Fighter Propeller,Landing,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Florida,USA,LOC Landing,,1,0,0,0,0,
1996-04-29,1996,Pitts Special S-2A,Sport Aerobatic,Inverted Ribbon Cut,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,North Carolina,USA,,,1,0,0,0,0,
1996-05-03,1996,Bellanca 8KCAB Decathlon,Sport Aerobatic,Stall Turn,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Margate,South Africa,,Skills deficiency,1,0,0,0,0,
1996-05-04,1996,Slingsby T-67 Firefly,Sport Aerobatic,Spin,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Bedfordshire,UK,,,1,0,0,0,0,
1996-05-04,1996,North American AT-6 Harvard,Vintage Trainer Propeller,Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Louisiana,USA,,,1,0,0,0,0,
1996-05-14,1996,De Havilland DH-82 Tiger Moth,Vintage Trainer Propeller,Break Crossover Switchblade Level,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Venice,Italy,,,0,0,0,1,0,
1996-05-19,1996,Supermarine Spitfire MK IX,Vintage Fighter Propeller,Landing,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Volkel ,Netherlands,,,0,1,0,0,0,
1996-05-26,1996,BAE Hawk T Mk.1,Fighter Jet + Trainer Jet,Bombing Demonstration combat,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Beja ,Portugal,1 Hawk Ejection,,0,0,0,1,0,
1996-05-29,1996,Dassault Super Etendard,Fighter Jet,Turn Positioning,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Punta Indio,Argentina,,,1,0,0,0,0,
1996-06-01,1996,Fairchild KR-31 + Waco,Vintage Light Utility,Approach,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,Oklahoma ,USA,,,0,0,0,1,0,
1996-06-19,1996,McDonnel Douglas F-18,Fighter Jet,Cuban 8,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Bethalto,USA,,,1,0,0,0,0,
1996-06-29,1996,Piper J-3 Cub,Vintage Trainer Propeller,Crazy Flying,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Wisconsin,USA,,,1,0,0,0,0,
1996-07-06,1996,De Havilland DH.82 Tiger Moth,Vintage Trainer Propeller,Spin,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Venice,Italy,,,1,0,0,0,0,
1996-07-07,1996,Hawker Fury ,Vintage Fighter Propeller,High Alpha Fly By,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Koksijde,Belgium,,,1,0,0,0,0,
1996-07-07,1996,De Havilland 112 Venom,Vintage Fighter Jet,Takeoff,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Chester,UK,Formation takeoff,Crosswind ,1,0,0,0,0,
1996-07-14,1996,Lockheed P-38 Lightning,Vintage Fighter Propeller,Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Duxford,UK,,,1,0,0,0,0,
1996-07-17,1996,Aero Vodochody L-39 Albatross,Vintage Trainer Jet,Aerobatics Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,Slovakia,,Turbulence,0,0,0,1,0,
1996-07-21,1996,De Havilland DH-98 Mosquito,Vintage Fighter Propeller,Wingover,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Chester,UK,,,1,0,0,0,0,
1996-08-04,1996,Aerotek Pitts Special S-1S,Sport Aerobatic,Roll Snap Gyroscopic,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Pennsylvannia ,USA,Wingspar failure,Overspeed ,0,0,0,0,0,
1996-09-14,1996,Mudry CAP-10B,Sport Aerobatic,Stall Turn,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Idaho,USA,Aircraft modifications ,FOD,0,0,1,0,0,
1996-09-27,1996,North American AT-6 Harvard,Vintage Trainer Propeller,Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Pietersburg,South Africa,Inadequate nose up pitch,L,1,0,0,0,0,
1997-03-02,1997,Windex 1200,Glider,Turn,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Florida,USA,Stall tests,,1,0,0,0,0,
